cell_id,orientations,mean_responses,sem_responses,fit_params,r_squared,osi
813,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.8393866  1.2615869  0.4705623  0.22316203 0.2587486  0.5660011
 0.8697511  0.31241077 0.336972   0.6913874  1.8137685  0.29427359
 0.24267538 0.20567548 0.45253247 0.37536377 0.3080493  0.277044  ]","[0.18397068 0.35907496 0.07453614 0.03563821 0.04665116 0.15004412
 0.39757999 0.07056432 0.05199921 0.11978447 0.55017147 0.05723723
 0.04422554 0.04153126 0.06067769 0.07770165 0.03786671 0.04350627]","{'amplitude': 3.044447935585087, 'preferred_orientation': 193.85816622740342, 'sigma': 8.446461441221436, 'offset': 0.3691063669091564}",0.8143980092889846,0.6734203026821145
814,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.36123773 0.47271976 0.5513642  0.40136805 1.0243117  3.7578342
 1.9330807  0.38931742 0.38620645 0.40598172 0.32573354 0.3845129
 0.4646343  0.9584615  5.0257134  2.9299212  0.35968974 0.41962075]","[0.08329359 0.07125773 0.05930795 0.0999509  0.24403318 0.64612425
 0.26585237 0.04474352 0.06998746 0.09236917 0.05973608 0.10723529
 0.08566987 0.18655375 0.76209232 0.30392038 0.09247841 0.07845947]","{'amplitude': 8.614513779743932, 'preferred_orientation': 284.77863943130984, 'sigma': 12.372517764517633, 'offset': 0.3995839093714634}",0.9577398722135096,0.8434975811118168
815,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.2990942  1.9401904  1.5784167  0.513095   0.546981   0.8178959
 0.815276   0.42310026 0.7228186  1.3595788  1.7623464  1.3096881
 0.37062886 0.42085192 1.1964356  0.7380538  0.59007466 0.854804  ]","[0.32429262 0.37761081 0.29400331 0.10350928 0.25763011 0.1857784
 0.27160158 0.08591072 0.29763693 0.23072725 0.22652304 0.44589596
 0.06661712 0.1495016  0.39289334 0.16735222 0.21484563 0.26538547]","{'amplitude': 2.513031522030504, 'preferred_orientation': 20.436263669410316, 'sigma': 17.061787970264632, 'offset': 0.6646482401769646}",0.7983269632299245,0.4859256027891664
820,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.48791707 0.5423184  0.89414513 0.7641981  0.7254213  0.6537223
 5.413807   2.0617661  0.7444229  0.49091375 0.567747   0.67972934
 0.65826714 1.0742685  0.58600056 3.6201434  2.615385   0.70896715]","[0.08763843 0.05182345 0.12639284 0.17193352 0.07743797 0.07952128
 0.59180046 0.36712316 0.11796028 0.10390428 0.06310794 0.11227161
 0.10001774 0.20372073 0.06712734 0.69036985 0.24719025 0.11718294]","{'amplitude': 38.78615876879225, 'preferred_orientation': 128.9599836835573, 'sigma': 4.97573936469555, 'offset': 0.6841455090866423}",0.9308797795617856,0.9340943785674211
825,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.36490092 0.36978203 0.43084162 0.2467238  0.7716781  2.5016222
 2.4965951  0.51402014 0.52034307 0.38447958 0.31890476 0.402174
 0.3035674  0.43720746 1.4735882  1.7902553  0.6473535  0.4375587 ]","[0.07263709 0.10821315 0.11695511 0.05444205 0.08788555 0.34731783
 0.28182135 0.11662275 0.14637881 0.0628778  0.06270464 0.07275283
 0.14088557 0.12727467 0.26350865 0.23662665 0.07488785 0.10572559]","{'amplitude': 4.384105957416974, 'preferred_orientation': 110.74375450384969, 'sigma': 13.85322815264968, 'offset': 0.37782585131767077}",0.9028176053817597,0.7436474173804768
826,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.59533286 0.34942654 0.51790035 0.3576868  0.6072463  0.42068747
 2.460524   3.2267556  2.7531872  0.527072   0.45607015 0.5070889
 0.4751941  0.56363165 0.38559306 2.5057583  4.175643   2.8629506 ]","[0.12192545 0.0950802  0.08496946 0.0826417  0.10565898 0.10490072
 0.24230282 0.21805764 0.16653696 0.06217324 0.07282895 0.06463339
 0.07918236 0.05796735 0.10057469 0.15469575 0.06820968 0.19426526]","{'amplitude': 6.9457979231413685, 'preferred_orientation': 321.7568894062678, 'sigma': 19.30125816303904, 'offset': 0.4150434766278831}",0.957438197400285,0.807062775764511
827,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.7923199  1.0408225  1.5246925  0.47032803 0.3716544  0.3788128
 0.3109768  0.42648962 0.43494257 0.62518716 1.2324617  0.51533926
 0.30722594 0.3503005  0.2978728  0.54682434 0.4250177  0.31058365]","[0.19799361 0.41671681 0.59610994 0.09215776 0.06680915 0.05814181
 0.03677876 0.10413945 0.08246853 0.10919064 0.26351365 0.0696325
 0.0764341  0.05500312 0.05831012 0.21168324 0.14412712 0.08734618]","{'amplitude': 1.686069805110219, 'preferred_orientation': 25.120689053027473, 'sigma': 17.567031095126225, 'offset': 0.371202829826054}",0.6953497238676001,0.5317321662163832
830,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.0182047  1.1126456  2.1569757  0.3202045  0.32566065 0.61873496
 0.79782903 0.56569314 0.7575121  1.4452395  4.3591948  2.5100577
 0.54351807 0.37890565 0.6363728  0.33161566 0.35421818 0.36453965]","[0.21545187 0.2896732  0.91748699 0.09861187 0.0777555  0.04171372
 0.13572681 0.06218806 0.12036108 0.25518568 1.04820097 0.35829196
 0.03510122 0.09259193 0.08920661 0.09987538 0.06534905 0.10502037]","{'amplitude': 5.070287328648791, 'preferred_orientation': 206.07328661819884, 'sigma': 15.845515879536508, 'offset': 0.47584888175126}",0.6743149622887454,0.7270600869790095
834,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[2.231911   1.0248233  0.5949632  0.90838206 1.5853372  1.1207198
 4.4289503  3.6377115  2.7721758  2.7220244  0.738058   1.1651788
 0.88693213 1.0782735  1.2005146  1.5278745  6.5878468  3.354219  ]","[1.20936487 0.11708207 0.08230166 0.14163961 0.37089644 0.08010797
 1.6939513  0.93852274 1.5005207  1.48794813 0.11118213 0.15753733
 0.13515874 0.11561057 0.19825865 0.17218463 1.99271716 1.43821636]","{'amplitude': 7.67569884819989, 'preferred_orientation': 321.16951095489355, 'sigma': 17.259316070432035, 'offset': 1.1821885813913953}",0.7075227831067332,0.6187845013218425
835,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.76239645 0.8744095  2.5070534  0.6477356  0.63344693 0.8951637
 0.9502025  0.7471782  0.52465457 0.5436878  2.2907994  1.9667058
 0.63479203 0.6168982  2.5950787  0.7339264  0.5377744  0.41324043]","[0.14565347 0.10777662 0.73014939 0.11586979 0.2071479  0.12461452
 0.22489202 0.17362486 0.10432132 0.07398315 0.40716026 0.37913113
 0.06219073 0.07129693 1.26628934 0.17430571 0.13652948 0.07739256]","{'amplitude': 0.8460862438985703, 'preferred_orientation': 281.2561831405232, 'sigma': -0.04861305878716138, 'offset': 1.048619112202348}",7.014834135787851e-08,0.1678555144493251
837,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.40946415 0.39315063 0.21990189 0.23390365 0.2886579  0.33019954
 0.6712037  0.7326939  0.8289521  0.35432315 0.3464476  0.27385306
 0.2388898  0.31632024 0.37822366 2.0395212  0.7118857  0.350928  ]","[0.0344541  0.06413814 0.03181411 0.05850241 0.04762617 0.03410543
 0.1473679  0.37143238 0.40164459 0.0437025  0.04941346 0.01734383
 0.04937223 0.04266075 0.06533214 0.70226023 0.12324125 0.05243001]","{'amplitude': 2.58894907876409, 'preferred_orientation': 306.2295566144012, 'sigma': 8.713724369407014, 'offset': 0.35229859889490794}",0.6026134301333017,0.6475378123315234
838,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.009349   1.7092257  2.2581682  0.27447486 0.24997094 0.3288509
 0.39992088 0.38387907 0.6339619  0.99259144 2.2044415  2.7926912
 0.36661524 0.4193404  0.50953865 0.3259147  0.42434633 0.8090483 ]","[0.18373664 0.3537291  0.39206246 0.02584671 0.0714514  0.05588771
 0.05947389 0.03192166 0.07632737 0.10151663 0.25718719 0.27679631
 0.03892555 0.08935735 0.05424825 0.04893724 0.04993299 0.14084582]","{'amplitude': 15.681573561973865, 'preferred_orientation': 210.54514992691605, 'sigma': 5.736889310288875, 'offset': 0.5091256998948942}",0.8971958214637602,0.885060727924246
840,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.28558078 0.3394782  0.6879835  0.8753352  1.0503805  0.7706577
 2.1043978  1.1214619  0.24292316 0.7586412  0.31171748 1.098106
 0.41996682 0.66159534 0.5588394  2.7389145  0.5589645  0.38743663]","[0.05815593 0.05290815 0.21477063 0.12525458 0.53844394 0.15874811
 0.81962782 0.60520202 0.05925969 0.52878928 0.04299153 0.548243
 0.05873556 0.09996575 0.05193393 0.60165735 0.0862893  0.14303172]","{'amplitude': 3.7942149448604736, 'preferred_orientation': 302.37086506515965, 'sigma': 8.723926371013123, 'offset': 0.5934007775402482}",0.805392400378225,0.6151632410381257
841,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.42271602 0.43270463 0.57686496 0.34049714 0.70479393 3.2271
 0.8195181  0.45139146 0.373685   0.3980617  0.6568033  0.5155991
 0.33478534 0.7838533  2.377469   0.6852101  0.375269   0.4456124 ]","[0.05227273 0.06509388 0.07030178 0.05248596 0.08357958 0.322047
 0.19538704 0.07566587 0.03511342 0.057287   0.06809914 0.05552176
 0.03970564 0.14999136 0.18670592 0.10358722 0.07999885 0.10848734]","{'amplitude': 4.71765421694786, 'preferred_orientation': 100.06713341053742, 'sigma': 9.880875843367415, 'offset': 0.44362418738506176}",0.9524217218349242,0.7266704427084277
844,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.5842283  0.50744855 0.43454367 0.24000877 0.37801588 0.41968048
 0.56086034 0.35642388 0.6660147  0.6292798  1.4872797  0.44977933
 0.24523386 0.22985104 1.1027908  0.6910696  0.35817668 0.42648712]","[0.09182189 0.08359087 0.05738755 0.02565549 0.10348902 0.1578627
 0.14484458 0.0351791  0.26165659 0.09685575 0.68609708 0.03410088
 0.03582337 0.03111456 0.56455632 0.16171626 0.04528217 0.03562799]","{'amplitude': 3.2812284098525306, 'preferred_orientation': 191.9295759743091, 'sigma': 5.3633041174216185, 'offset': 0.4684953649714081}",0.29743702772531,0.6364878429322193
846,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.6751522  1.7136022  4.1234126  0.6416605  0.49135756 0.32264268
 0.17362821 0.13121235 0.29004934 0.6096127  1.7299283  2.3688586
 0.59176236 0.3069567  0.45273647 0.41346496 0.14729565 0.23854297]","[0.18089027 0.38374562 0.78193101 0.07679057 0.0931098  0.05846069
 0.06528634 0.05126713 0.09655017 0.12718158 0.36012982 0.31609816
 0.0618104  0.06147056 0.10229664 0.05039403 0.03292106 0.07000631]","{'amplitude': 6.380649616479415, 'preferred_orientation': 34.88729160000754, 'sigma': 11.59987861649114, 'offset': 0.34146688129624325}",0.8967985474711324,0.8236797905163507
851,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.8840969  0.6559818  0.38492697 0.23128663 0.35351437 1.0353174
 0.39725706 0.23095621 0.37072808 0.89579403 0.63237995 0.21831316
 0.2463065  0.93636715 0.9905043  0.2937364  0.14574556 0.72476786]","[0.56474059 0.23640591 0.05827996 0.06930296 0.07300757 0.42533525
 0.11243249 0.05520859 0.12770798 0.40900718 0.24516759 0.04222608
 0.07151277 0.27415022 0.31619341 0.05128888 0.04311899 0.40803704]","{'amplitude': 6.175427339945068, 'preferred_orientation': 7.875022318719531, 'sigma': 5.0636502065287186, 'offset': 0.46855204558951963}",0.4586554016821023,0.7671685659350407
852,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.55804837 0.5485251  0.33590138 0.5126262  0.5772476  0.48902324
 1.0106666  0.49550253 0.41760862 0.55097747 0.2532019  0.45813507
 0.9023593  1.103119   0.7598705  1.1236376  0.48613474 0.27722114]","[0.25512322 0.14182869 0.06806568 0.04266579 0.08659447 0.08399067
 0.33518259 0.09442472 0.08127684 0.2294395  0.0453449  0.04714884
 0.36251065 0.55839201 0.15878857 0.42305666 0.08104348 0.03784769]","{'amplitude': 3.1718176258548043, 'preferred_orientation': 292.36927595689394, 'sigma': 5.167627765759555, 'offset': 0.5340435432974718}",0.41135495833006064,0.5975551104705273
858,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.32227543 0.40259144 1.2391739  0.57634366 0.7895919  1.4530504
 0.5883442  0.6148341  0.4108153  0.44848546 0.92608774 4.098652
 0.4963345  0.53719425 3.3221152  0.7623377  0.7171506  0.43035954]","[0.06864285 0.05994177 0.29470145 0.06312965 0.10857747 0.32110862
 0.09566697 0.03957101 0.05414723 0.08268487 0.22399482 0.54281845
 0.06354218 0.13830421 0.95792681 0.13754769 0.09195156 0.05104813]","{'amplitude': 3.738346298068891, 'preferred_orientation': 219.99369689206057, 'sigma': 0.5262591210191079, 'offset': 0.7998694624534443}",0.34125266304238944,0.5388355510869766
876,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.1752846  1.8568981  4.529718   1.935035   0.88065445 0.60634667
 1.0121766  1.4591476  1.459185   0.58200765 1.0627663  2.2504692
 1.0175285  0.707665   0.6500728  0.7411276  1.4916861  0.9182911 ]","[0.50102909 0.48404467 0.98851041 0.23506988 0.16253249 0.08232912
 0.12895942 0.70954835 0.54793196 0.10568291 0.13993337 0.36014389
 0.06990463 0.14481006 0.093445   0.15713194 0.61503543 0.07508721]","{'amplitude': 4.836011231511236, 'preferred_orientation': 40.09615508448043, 'sigma': 11.190988635684981, 'offset': 0.9736161271058316}",0.6842172388072971,0.553922990632736
878,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.86334133 0.84832394 0.6166425  0.37542015 0.536147   0.34283698
 0.41433352 0.36704934 0.36494344 0.5941442  0.67590046 0.53663146
 0.32263356 0.5753647  0.275891   0.36836737 0.3670416  0.6457563 ]","[0.31878848 0.45232449 0.19402161 0.07729814 0.06600271 0.05635965
 0.02753192 0.04412463 0.06068594 0.03926911 0.24820191 0.16304143
 0.05488024 0.08657695 0.02711303 0.03782305 0.05138076 0.13897758]","{'amplitude': 0.7999011420119045, 'preferred_orientation': 14.04924873093542, 'sigma': 16.886723687855664, 'offset': 0.4140345452487033}",0.6094644215228804,0.3256868463934964
879,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.33962202 0.5572363  0.6675018  0.56408006 0.5898793  3.670993
 0.7460467  0.3607012  0.95526904 0.37245888 0.33419615 0.51744163
 0.55132794 0.61566037 3.0240216  0.615601   0.36198193 0.54072404]","[0.06839451 0.11312812 0.14118644 0.07997601 0.03999871 0.94425378
 0.19994895 0.09111234 0.48919548 0.05568783 0.05043711 0.06892671
 0.0795466  0.12060927 0.62327042 0.16422186 0.04720556 0.08382924]","{'amplitude': 5.717290756671629, 'preferred_orientation': 100.9808813751551, 'sigma': 8.009837578815741, 'offset': 0.5102193093178489}",0.9608449597034519,0.7369382515479487
881,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.5386202  1.7815319  0.274144   0.20998114 0.31267375 0.49406397
 0.24925157 0.18604413 0.3498147  0.7731404  0.7018226  0.2706164
 0.1923231  0.3771314  0.30696616 0.23179868 0.3348768  0.4159243 ]","[0.25437201 0.6096848  0.06797981 0.04162067 0.04562454 0.14868297
 0.03381354 0.04935984 0.05728186 0.06913469 0.11901438 0.03751313
 0.02838857 0.03772754 0.05987942 0.0406982  0.05537845 0.05476166]","{'amplitude': 9.006552731048671, 'preferred_orientation': 10.14814794769707, 'sigma': 5.567927180522269, 'offset': 0.3004002526453257}",0.7202207334254012,0.8822900750719455
882,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.2691666  0.366335   0.19189861 1.6509573  4.5600824  0.7257555
 0.8351433  0.6805136  0.3232196  0.43164548 0.2912467  0.26808047
 1.0312866  4.556377   0.98893094 0.6190368  0.48032165 0.28468186]","[0.0591293  0.04258466 0.0540192  0.52648465 0.45489734 0.14220983
 0.14828417 0.18518527 0.05087757 0.10195748 0.05813535 0.05564982
 0.24057948 0.34951962 0.1941197  0.10395719 0.05724587 0.06935415]","{'amplitude': 8.431235817856916, 'preferred_orientation': 78.02459482415965, 'sigma': 10.326618925097307, 'offset': 0.4194742618971166}",0.9782750007196029,0.834021664377982
883,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.9963646  2.4809916  4.288908   2.046462   2.2083354  1.0162871
 1.0717947  0.9034574  2.0521896  2.669479   3.2427628  3.2312403
 1.6102306  0.87008476 0.6511699  0.5897089  0.60396504 1.8103037 ]","[0.3574132  0.42694007 1.09696454 0.63588042 0.39805414 0.23211627
 0.34212841 0.29865796 0.36426122 0.52836554 0.57000713 0.67861336
 0.3799975  0.18639728 0.11565881 0.12499702 0.11428055 0.3881109 ]","{'amplitude': 4.855170385150303, 'preferred_orientation': 29.427337117015608, 'sigma': 26.527586831785126, 'offset': 0.9842906653364065}",0.7387413814946955,0.5467960143118221
884,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[4.234495  4.1729903 3.9165835 1.3748178 0.5704802 0.3076672 0.5010249
 1.3202062 4.980324  4.7620425 3.9554076 3.1185765 0.8053309 0.5001874
 0.253004  0.2903749 2.0716963 4.638261 ]","[0.35645954 0.24677945 0.69539624 0.38679444 0.08011969 0.06487988
 0.07256644 0.34767452 0.35629466 0.47736128 0.62155011 0.290648
 0.13635374 0.09689851 0.06234902 0.05442484 0.27684935 0.4356238 ]","{'amplitude': 7.647772572367047, 'preferred_orientation': 184.7936852453776, 'sigma': 27.44685481331698, 'offset': 1.0715921078395223}",0.614871859917834,0.6359819100529596
885,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[3.9662914  2.806727   2.0858753  0.7535466  0.42093444 0.4659428
 0.9426625  1.0995417  2.2848864  2.2092338  1.8279498  1.3072551
 0.670287   0.535249   0.69194245 0.81667334 0.9886042  2.7793078 ]","[0.63422072 0.36040436 0.36006335 0.1043864  0.09541973 0.1019918
 0.13355918 0.13370007 0.38555351 0.36493051 0.14738824 0.21540426
 0.10061419 0.0589744  0.09233234 0.1240846  0.13034389 0.60123634]","{'amplitude': 4.27623083380102, 'preferred_orientation': 2.158589417415083, 'sigma': 22.445966544049785, 'offset': 0.9084371664371322}",0.6033205680841749,0.5400746560852199
886,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.3599024  2.6089716  0.94866556 0.53108823 0.2700229  2.2202811
 0.46490204 0.73284435 0.5249558  0.7567937  2.4254403  2.8056266
 0.4038803  0.22773299 0.30340207 0.8348516  1.1409327  0.55172956]","[0.34630095 0.43344337 0.28430719 0.14390815 0.06758405 0.99217761
 0.09536995 0.3141384  0.09228789 0.20981169 0.47003244 0.67053862
 0.07341476 0.06926609 0.14018142 0.3251524  0.18019575 0.07861333]","{'amplitude': 4.099871734202023, 'preferred_orientation': 205.74249884329765, 'sigma': 13.129457710415437, 'offset': 0.6872737672207376}",0.5745874319596547,0.5986117105933451
891,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.90834796 0.7219121  0.9199182  1.0750623  0.71236634 0.905903
 4.766278   1.1026386  0.9906547  0.76812077 0.9099924  0.875559
 0.71195984 0.7952422  0.92792875 4.3944244  1.5229439  0.6337565 ]","[0.14189175 0.11737117 0.07003566 0.2183934  0.17348482 0.15739194
 0.80156461 0.14129754 0.1365173  0.13484435 0.14226127 0.07605004
 0.14196017 0.10061757 0.21597508 1.10500633 0.26994757 0.07809717]","{'amplitude': 8.003481021786772, 'preferred_orientation': 123.00136551410718, 'sigma': 8.243924303930498, 'offset': 0.8352261425147008}",0.9859021779943138,0.7055014973697412
